Client_id,Client_name,Client_Gender,                 age,address,city,province,postalCode,country,Marital_Status,Family_Members,Child_Count,Occupation,Eligible_id,Partner_id
108113,Kyle,Female,37,25145 W Dorris Ave,Coalinga,CA,93210,US,M,2,0,High skill tech,61000,33263
66395,Nazieh,Male,48,2511 W Rosamond Blvd,Rosamond,CA,93560,US,M,3,1,Managers,93972,83764
94465,Sandra,,34,450 N Merrifield Rd,Dallas,TX,75211,US,M,3,1,Managers,84101,2843
19646,Francis,Male,33,4411 W 7th St,Texarkana,TX,75501,US,S,2,1,,46940,27094
97506,Jane,Female,30,441 W Southline St,Cleveland,TX,77327,US,M,5,3,Laborers,5404,54589
101588,O,Female,39,1723 Whetstone Way,Baltimore,MD,21230,US,M,2,0,High skill tech,45879,116206
38060,L & A,Male,33,1418 Nixon Dr,Mount Laurel,NJ,8054,US,M,4,2,Sales,28812,4533
93449,Michael,Male,24,555 Marketplace Blvd,Trenton,NJ,8691,US,W,2,1,,2930,4759
729,Amanda,Male,41,924 Hanes Mall Blvd,Winston-Salem,NC,27103,US,M,6,4,Security,105491,14738
51448,Eric,Female,35,3500 Oleander Dr,Wilmington,NC,28403,US,S,1,0,Managers,88575,54005
87894,Benjamin,Male,28,440 E Southern Ave,Mesa,AZ,85204,US,M,2,0,Medicine,73675,9764
37448,Aswad,Male,38,9021 N 59th Ave,Glendale,AZ,85302,US,M,3,1,Cleaning,84956,21274
102316,Anna,Male,50,5104 W Thunderbird Rd,Glendale,AZ,85306,US,M,3,1,,98865,56994
74785,Host,Female,56,2090 N Arizona Ave,Chandler,AZ,85225,US,M,,0,Laborers,53528,51781
15339,Ashley,Female,34,955 E Riggs Rd,Chandler,AZ,85249,US,M,4,2,Laborers,82695,60427
42195,Marcia,Male,41,39526 N Gavilan Peak Pkwy,Phoenix,AZ,85086,US,M,2,0,,113314,50156
117133,Sam,Male,34,9731 Callabridge Ct,Charlotte,NC,28216,US,M,4,2,Accountants,17682,87033
96849,Sara,Male,51,8648 Jw Clay Blvd,Charlotte,NC,28262,US,M,4,2,Medicine,113247,75045
387,Jeehee,Male,49,8433 Davis Lake Pkwy,Charlotte,NC,28269,US,M,2,0,Sales,6494,99094
100312,Marian,Male,30,6565 Ingram Rd,San Antonio,TX,78238,US,S,1,0,Accountants,38931,11851
81237,Host,Male,45,18310 Blanco Rd,San Antonio,TX,78258,US,W,1,0,,42392,94902
117885,Farah,Female,38,4001 Sunset Dr,San Angelo,TX,76904,US,M,2,0,Drivers,47666,71979
70094,Adam,Male,50,3805 E 42nd St,Odessa,TX,79762,US,M,3,1,Core,120810,81032
79458,Dara,Male,31,3054 Town East Mall,Mesquite,TX,75150,US,W,1,0,,22682,1516
83738,Veronique Camille,Female,41,800 N Walnut Creek Dr,Mansfield,TX,76063,US,M,2,0,Sales,3694,94546
24459,Deena,Female,35,6425 Burnet Rd,Austin,TX,73301,US,M,2,0,,71052,55519
5839,Richard,Female,50,6425 Burnet Rd,Austin,TX,73301,US,M,2,0,Core,34104,121023
6198,Dee,,29,2530 N Story Rd,Irving,TX,75062,US,M,,0,Security,65889,45065
10759,Dimitriy,,46,301 E Highway 243,Canton,TX,75103,US,M,,0,,74732,65362
91538,Mav,Male,42,5460 Airline Hwy,Baton Rouge,LA,70805,US,M,3,1,Sales,29091,95005
35386,Vanessa & Christian,Female,43,345 N Acadian Thruway,Baton Rouge,LA,70806,US,M,2,0,,112443,20731
63678,Marea,Female,30,24990 Dequindre Rd,Warren,MI,48091,US,M,2,0,Drivers,97828,102062
115918,Alison,Female,38,201 SE 29th St,Topeka,KS,66605,US,M,4,2,Managers,67125,109257
110887,Tina,Female,35,15255 E 14th St,San Leandro,CA,94578,US,M,2,0,Laborers,58333,99507
78256,Ulysses,Female,45,2912 Dodge St,Omaha,NE,68131,US,M,3,1,Laborers,18606,84947
17651,Dean&Paula,Male,41,2204 23rd St,Columbus,NE,68601,US,S,1,0,Medicine,21937,84070
12999,Amanda,Male,52,2045 S 17th St,Lincoln,NE,68502,US,M,2,,,1515,116059
65108,Jacob,Male,38,1448 N 48th St,Lincoln,NE,68504,US,M,3,1,Sales,12960,13158
78177,Danielle,Male,40,13750 W Maple Rd,Omaha,NE,68164,US,W,1,0,Core,75203,61854
84264,Gabriela,Male,31,11940 W Center Rd,Omaha,NE,68144,US,M,3,1,Core,32940,67556
46193,Saad,Male,42,1201 S Locust St,Grand Island,NE,68801,US,M,3,1,Core,5080,27080
31023,Stat,Female,36,321 15th St W,Dickinson,ND,58601,US,M,,0,,120336,125676
52549,Stat,Male,36,47540 Van Dyke Ave,Utica,MI,48317,US,D,2,1,Sales,102260,10215
38275,Shawn(Ta),Female,33,12090 Inkster Rd,Redford,MI,48239,US,M,4,2,,63557,45067
66499,Nina,Female,39,44040 Ford Rd,Canton,MI,48187,US,S,1,0,Drivers,35990,3761
111723,Aram,Male,37,3660 West Rd,Trenton,MI,48183,US,M,2,0,Medicine,105890,113007
54111,Douglas,Male,49,29515 Southfield Rd,Southfield,MI,48076,US,M,2,0,,64667,72031
121496,Alessandra,Male,37,309 S Broadway St,Cleveland,OK,74020,US,D,1,0,,122378,114006
73816,Lord Daniel,Female,38,309 S Broadway St,Cleveland,OK,74020,US,D,1,0,Core,111466,23681
94117,Jardeen,Male,33,1708 E 1st St,Tulsa,OK,74104,US,W,1,0,,113745,40646
4266,Marion,Female,35,1301 S Harvard Ave,Tulsa,OK,74112,US,M,2,0,,2992,70952
29670,Anna Meng,Female,45,610 W Rogers Blvd,Skiatook,OK,74070,US,,2,0,,69405,62253
129534,Emily,Male,32,1551 Ann Branden Blvd,Norman,OK,73071,US,M,2,0,,54820,77793
28587,Gilad,Male,55,818 N Country Club Rd,Ada,OK,74820,US,M,3,1,Sales,45643,88009
41904,Amy,Male,43,1428 E High St,Pottstown,PA,19464,US,M,2,0,Core,60673,68060
95243,Jonathan,Male,40,7702 Mcknight Rd,Pittsburgh,PA,15237,US,M,7,5,,120878,93300
35178,Rocio & Dejan,Male,34,189 Shoemaker Rd,Pottstown,PA,19464,US,M,3,1,,49228,87519
33835,Mekado,Female,55,608 Wood St,Pittsburgh,PA,15222,US,M,2,0,,56242,50809
31168,Andre,Female,58,3708 Forbes Ave,Pittsburgh,PA,15213,US,M,2,0,,15032,124247
75534,Nick,Female,37,363 Perry Hwy,Pittsburgh,PA,15229,US,M,4,2,Laborers,118447,112497
11257,Paul,Female,45,250 Summit Park Dr,Pittsburgh,PA,15275,US,,2,0,Security,18754,47530
66738,Natalie,Male,28,225 Mount Lebanon Blvd,Pittsburgh,PA,15234,US,M,2,0,Medicine,68713,81347
114387,Jesse,Male,25,549 Clairton Blvd,Pittsburgh,PA,15236,US,W,1,0,,31069,5413
62341,Miklos,Male,39,100 Davis Blvd,Pittsburgh,PA,15275,US,M,2,0,,125535,15408
18905,Meggie,Male,46,1 Poplar St,Pittsburgh,PA,15205,US,M,3,1,Laborers,13407,91054
16385,Janine,Female,39,1 Poplar St,Pittsburgh,PA,15205,US,M,2,0,Sales,74159,70304
48607,Nadeen,Male,31,651 Nutt Rd,Phoenixville,PA,19460,US,M,2,0,,17391,103308
27355,Kristin,Female,47,9970 Bustleton Ave,Philadelphia,PA,19115,US,M,2,0,Managers,126862,79336
50586,Naio,Male,54,914 S Broad St,Philadelphia,PA,19146,US,M,2,0,,37847,102985
46279,Amanda,Male,29,6470 Torresdale Ave,Philadelphia,PA,19135,US,D,1,0,,129123,117432
85979,Arya,Female,38,5601 Vine St,Philadelphia,PA,19139,US,S,1,0,Laborers,20941,106456
102595,Ross,Male,29,4200 N Broad St,Philadelphia,PA,19140,US,S,1,0,Managers,99972,96062
68426,Nga,Male,31,4200 N Broad St,Philadelphia,PA,19140,US,M,,0,,38836,92569
67720,Dwayne,Female,36,3100 W Allegheny Ave,Philadelphia,PA,19132,US,M,2,0,,17400,69201
30543,Steven,Male,34,2109 N Broad St,Philadelphia,PA,19122,US,M,2,0,,22625,75145
124197,Andrzej,Female,54,701 Northway Dr,Anchorage,AK,99508,US,M,4,2,Managers,112814,7610
43857,Edythe,Female,56,2455 S Archibald Ave,Ontario,CA,91761,US,M,3,1,Managers,37173,122255
12101,Ruben,Female,31,2661 Northtown Way,Highland,IL,62249,US,S,1,0,Drivers,22497,80095
91536,Colleen,Female,28,6170 Grand Ave,Gurnee,IL,60031,US,S,1,0,Waiters/barmen,34197,60418
13666,Sidiq,Male,58,2327 W Shady Grove Rd,Irving,TX,75060,US,M,2,0,Laborers,80340,3705
12435,Julia,Male,45,5100 S Cleveland Ave,Fort Myers,FL,33907,US,W,1,0,,90396,75997
44357,Adam,Male,37,3255 Buford Hwy NE,Atlanta,GA,30329,US,M,2,0,,31222,80424
128340,Stat,Male,47,460 North Ave NE,Atlanta,GA,30308,US,W,1,0,,40647,4312
75537,Stat,Male,47,4127 Columbia Rd,Augusta,GA,30907,US,M,2,0,Managers,33012,100900
26009,Qudsia,Female,41,425 Sigman Rd NW,Conyers,GA,30012,US,M,2,0,Laborers,6391,58067
58943,Denise,Male,52,2817 N Central Ave,Phoenix,AZ,85004,US,M,2,0,,126539,55529
54324,Juliana,Male,42,1506 15th Ave,Longview,WA,98632,US,W,1,0,,16327,75948
37459,Demetria,Male,48,1921 W Court St,Pasco,WA,99301,US,D,1,0,Sales,31255,32312
39602,Jordan,Female,32,6290 Yadkin Rd,Fayetteville,NC,28303,US,M,3,1,Drivers,47588,759
65190,Sarah,Male,31,3600 N Duke St,Durham,NC,27704,US,M,2,0,Core,111562,76688
121135,Jaclyn,Male,59,4218d NW Cary Pkwy,Cary,NC,27513,US,M,2,0,Core,43681,69105
104459,Mimi,Male,45,103 S Minnesota Ave,Saint Peter,MN,56082,US,M,3,1,Sales,72877,69056
12330,Che-Wei,Male,38,30820 Little Mack Ave,Roseville,MI,48066,US,M,4,2,Secretaries,37307,39436
27068,Jeff & TJ,Male,56,30820 Little Mack Ave,Roseville,MI,48066,US,M,3,1,,40241,128911
22416,Erin,Male,37,570 N Shoreline Blvd,Mountain View,CA,94043,US,M,3,1,Drivers,124010,122038
40540,Nya,Male,29,3331 Solano Ave,Napa,CA,94558,US,M,3,1,Laborers,43097,47018
109960,Shayan,Female,40,8191 Strawberry Lane Suite A,Falls Church,VA,22042,US,M,2,0,,111487,35163
25663,Nick,Female,59,4376 W Sunset Blvd,Los Angeles,CA,90029,US,M,2,0,Sales,65581,98262
27726,Michelle,Male,29,203 E Seltice Way,Post Falls,ID,83854,US,S,1,0,Sales,64265,87239
6666,Kate,Female,25,16005 Us Hwy 441,Eustis,FL,32726,US,M,2,0,Laborers,75102,6757
8454,Laura & Tim,Female,51,14221 Grand Ave S,Burnsville,MN,55337,US,M,3,1,,105716,39785
25050,Galya,Male,38,1323 Policy Dr,Belcamp,MD,21017,US,S,1,0,,82837,24602
15697,Niki,Female,42,12933 Shelbyville Rd,Louisville,KY,40243,US,M,3,1,Drivers,69772,27864
57192,Simon,Male,32,1279 Town Centre Dr,Saint Paul,MN,55123,US,M,5,3,Cooking,109725,122347
20623,Robert,Male,31,1175 N 21st St,Newark,OH,43055,US,M,2,0,,107831,59875
106317,Jason,Male,34,1211 Minnesota Avenue,Saint Peter,MN,56082,US,W,1,0,Sales,80326,34705
10943,Lina,Female,43,100 Lemieur St,Little Falls,MN,56345,US,M,2,0,,104258,65938
39457,Lina,Female,42,804 White Horse Pike,Magnolia,NJ,8049,US,M,3,1,Managers,76686,83012
92333,Svetlana,Male,30,1870 W 5400 S,Salt Lake City,UT,84118,US,,1,0,Accountants,10074,114448
34904,Sam,Male,53,4041 Manzanita Avenue,Carmichael,CA,95608,US,S,2,1,Sales,88610,82758
18505,Danica,Male,48,408 Napa Junction Rd,American Canyon,CA,94503,US,M,2,0,,113482,13085
120706,April,Female,32,4120 E Washington Ave,Madison,WI,53704,US,M,3,1,,81011,15531
114378,Sofia,Female,29,899 Jamestown Road,Columbia,KY,42728,US,M,2,0,Laborers,5867,61494
5218,Elvira,Male,27,9 Campbell Blvd,Mercer,PA,16137,US,M,2,0,Core,85454,112118
14728,Josh,Male,39,900 N Route 83,Mundelein,IL,60060,US,M,4,2,Laborers,11031,112896
49573,Alienor,Male,40,900 University Drive,Pompano Beach,FL,33071,US,M,3,1,Cooking,86297,50197
35256,Yohan,Female,40,901 N Main,Miami,OK,74354,US,M,2,0,High skill tech,5004,42053
92251,Kimesha,Female,46,902 E North Street,Rapid City,SD,57701,US,S,2,1,Managers,4180,50996
107881,Sam,Male,34,911 Estate Dr,Memphis,TN,38119,US,W,1,0,,36123,28
114607,Jaclyn,Male,58,4446 W Jefferson Ave,Ecorse,MI,48229,US,D,1,0,,110391,45143
71633,Cl̩mentine,,49,4434 S Westnedge Ave,Kalamazoo,MI,49008,US,M,3,1,Accountants,60852,61497
60868,Bennett,Male,30,1209 4th Ave S,Denison,IA,51442,US,W,,,Sales,4027,87823
111513,Meaghan,Male,44,109 Jefferson St,Waterloo,IA,50701,US,M,3,1,Managers,27223,61956
89114,Stat,Male,53,989 Thornton Rd,Lithia Springs,GA,30122,US,M,2,0,,119076,21136
4342,Em,Male,30,9590 Main St,Woodstock,GA,30188,US,S,1,0,Secretaries,2325,59809
95044,Stat,Male,30,955 E Spring St,Monroe,GA,30655,US,M,2,0,,88988,80646
128122,Sam,Male,37,7140 Peachtree Industrial Blvd,Norcross,GA,30071,US,M,2,0,Medicine,121067,42027
60309,Maria,Female,39,700 Bankhead Hwy,Carrollton,GA,30117,US,M,2,0,,15004,48206
60001,Maria,Male,27,3883 Cross Anchor Rd,Enoree,SC,29335,US,M,2,0,Sales,107565,33743
77242,Jenna,Male,46,1501 S Irby St,Florence,SC,29505,US,M,3,1,Core,58278,116407
68379,Genni And Stephen,,32,421 W Main St,Easley,SC,29640,US,M,3,1,High skill tech,56008,89250
4461,Taylor & Tee,Female,47,3852 Rosewood Dr,Columbia,SC,29205,US,M,2,0,Drivers,35216,118621
127986,Nicole,Male,56,2349 Peachtree Rd Ne,Atlanta,GA,30305,US,M,2,0,Cleaning,108568,75713
29195,Maryam,,35,2855 Stevens Creek Blvd,Santa Clara,CA,95050,US,M,2,0,,58268,68281
122910,Sue,Male,58,175 Mattie Haddock Dr,Cameron,NC,28326,US,M,2,0,Cleaning,66467,114133
79230,Akemi,Male,30,610 Park St,Belmont,NC,28012,US,W,1,0,Laborers,7487,65294
123412,Brianna,Male,40,801 Fairview Rd,Asheville,NC,28803,US,W,1,0,,35026,59182
85179,Christian,Male,34,1226 E Dixie Dr,Asheboro,NC,27203,US,M,3,1,,22089,24997
92124,Nebiyu,Female,52,350 N Fayetteville St,Asheboro,NC,27203,US,M,2,0,Laborers,107896,96003
66570,Alexandra,Male,28,1383 N Sandhills Blvd,Aberdeen,NC,28315,US,M,2,0,Medicine,10788,92906
33636,Viviana,Male,44,2 Metrotech Center,Brooklyn,NY,11201,US,M,2,0,Medicine,34215,90415
53678,Lucas,Male,38,267 Highland Ave,Salem,MA,1970,US,S,2,1,Laborers,90538,51863
32913,Shlomit,Female,30,2670 S Maryland,Las Vegas,NV,89169,US,S,1,0,High skill tech,26483,12694
48560,Ippei,Female,36,268 W Hanley Ave,Coeur d'Alene,ID,83815,US,M,2,0,,11404,105164
93928,Przemek,Male,31,2700 S Orlando Dr,Sanford,FL,32773,US,M,2,0,,5713,12752
74112,Merylin & David,Male,42,977 Brookway Blvd,Brookhaven,MS,39601,US,M,2,0,Sales,33746,92502
128034,Aundre,Male,51,9725 Pyramid Way,Sparks,NV,89441,US,M,2,0,,53826,93394
54922,Anna & Ben,Female,44,98 Medical Services Drive,Morrilton,AR,72110,US,M,4,2,Laborers,125836,67464
63920,Dwayne,Female,58,982 Edwards Ferry Rd NE,Leesburg,VA,20176,US,M,2,0,,16758,18092
67642,Shean,Male,32,9945 Six Pines Dr,Spring,TX,77380,US,W,1,0,Managers,116341,111675
43151,Stephanie,Female,44,9741 S Enos Ln,Bakersfield,CA,93311,US,D,2,1,,123457,24210
88321,Karly,Male,25,9015 S Tryon St,Charlotte,NC,28273,US,M,2,0,Accountants,118957,54921
98842,Clemencia,Male,46,9047 Spencer Hwy,La Porte,TX,77571,US,M,2,0,,53891,24587
103948,Christina,Male,54,767 Hwy 9 Bypass W,Lancaster,SC,29720,US,M,2,0,,65836,6432
117977,Henry,Male,46,767 Hwy 9 Bypass W,Lancaster,SC,29720,US,M,2,0,,55765,70247
82919,Keith,Female,45,740 N Lake Dr,Prestonsburg,KY,41653,US,M,2,0,Laborers,32023,1337
89208,Lucas,Male,20,2701 Clemson Rd,Columbia,SC,29229,US,M,2,0,Sales,49041,2740
68008,Cathy,Male,26,2707 F NW,Childress,TX,79201,US,M,2,0,Core,11742,77893
33852,Esther,Female,36,301 San Mateo Blvd SE,Albuquerque,NM,87108,US,M,2,0,Drivers,81407,24368
82378,Kate,,44,5301 Quail Rd NW,Albuquerque,NM,87120,US,S,1,0,,33363,66088
80541,Asaf,Male,40,3063 Wolf Rd,Westchester,IL,60154,US,M,2,,Core,42856,87913
112240,Michelle & Sebastien,Male,43,3063 Wolf Rd,Westchester,IL,60154,US,M,2,0,,61409,6344
656,Gerardo,Male,44,2767 State Route 31,Weedsport,NY,13166,US,D,2,1,Sales,37284,104935
94340,Dana,Female,46,1250 Creek St,Webster,NY,14580,US,M,2,0,Drivers,113340,102823
105522,Yedda,Male,49,787 Erie Blvd W,Syracuse,NY,13201,US,S,1,0,Core,61378,118886
87437,Julia,Male,24,787 Erie Blvd W,Syracuse,NY,13201,US,S,1,0,,117206,33494
90287,Sheresa,Male,33,581 Miracle Mile Dr,Rochester,NY,14623,US,M,4,2,Sales,68625,115816
25564,Pierre-Hubert,Male,33,436 Greece Ridge Center Dr,Rochester,NY,14626,US,M,2,0,,85514,65695
91911,Stat,Male,46,1402 N Arlington Ave,Indianapolis,IN,46219,US,M,3,1,Medicine,107442,59714
29031,Nanie,Male,36,3423 W 86th St,Indianapolis,IN,46268,US,M,3,1,Laborers,99390,95894
77177,Pablo,Male,44,1129 E Main St,Greenwood,IN,46143,US,D,2,1,Accountants,88008,76789
55709,Natalie,Female,36,4681 W 61st Ave,Hobart,IN,46342,US,M,2,0,,124873,115949
2413,Vida,Male,40,11425 Allisonville Rd,Fishers,IN,46038,US,D,1,0,,73033,25726
105439,Aswini,Male,37,340 W Jefferson Blvd,Fort Wayne,IN,46802,US,S,1,0,,1692,30713
84327,Tommy,Male,37,6608 Lima Rd,Fort Wayne,IN,46818,US,M,2,0,Sales,126010,83732
13375,Naima,Female,50,4747 Coldwater Rd,Fort Wayne,IN,46825,US,M,2,0,Security,16482,32987
51850,Douglas,Male,40,4747 Coldwater Rd,Fort Wayne,IN,46825,US,,2,0,Managers,59623,77179
31674,Shane,Male,38,2508 Cassopolis St,Elkhart,IN,46514,US,M,2,0,Laborers,107204,4776
101276,Margenett,Male,55,110 Pacer Dr NW,Corydon,IN,47112,US,M,2,0,High skill tech,128511,17107
53039,Stephanie,Male,37,2140 N Park Rd,Connersville,IN,47331,US,D,1,0,,93780,22332
98821,Kizzy,Male,52,1674 NW 6th St,Grants Pass,OR,97526,US,M,4,2,Core,84563,33089
128827,Alexis,Male,60,1602 Coburg Rd,Eugene,OR,97401,US,S,1,0,Laborers,61435,5014
13893,Henry,Male,38,125 Highway 101,Florence,OR,97439,US,M,3,1,Core,43437,531
45128,Becca,Male,33,1140 N 1st St,Hermiston,OR,97838,US,S,1,0,,112837,8016
129863,Gita,Female,36,1025 Ivy St,Junction City,OR,97448,US,M,3,1,Drivers,117672,15951
94986,Alexis,Male,37,1000 E 6th St,Okmulgee,OK,74447,US,M,3,1,Medicine,91129,76368
6018,Sarah,Male,26,520 N 1st Ave,Durant,OK,74701,US,M,2,0,Laborers,25301,28611
129855,Sarah,Male,38,2432 Niagara St,Niagara Falls,NY,14303,US,M,,2,Sales,106951,57074
25152,Kallie,Female,50,2432 Niagara St,Niagara Falls,NY,14303,US,M,3,1,Laborers,16268,126830
102311,Ana,Female,33,125 W Camp Wisdom Rd,Dallas,TX,75232,US,S,2,1,Laborers,67107,41807
106261,Clay,Female,44,1229 Waldron Rd,Corpus Christi,TX,78418,US,,4,,,61476,33948
24074,Jennifer,Female,27,121 Shannon Rd E,Sulphur Springs,TX,75482,US,S,1,0,,86483,38528
61011,Douglas,Male,37,1225 N Valley Mills Dr,Waco,TX,76710,US,M,2,0,Core,125422,4292
66428,William,Male,25,1200 League Line Rd,Conroe,TX,77303,US,M,2,0,Medicine,20381,103969
105930,Don,Female,34,11695 Gulf Fwy,Houston,TX,77034,US,M,3,1,Managers,106780,106553
14214,Kayla,Male,44,11355 Fm 2920 Rd,Tomball,TX,77375,US,D,1,0,Core,66453,42156
117415,Simone,Male,40,1149 Gulfway Dr,Port Arthur,TX,77640,US,M,3,1,Sales,6484,106472
94681,Steve,Female,43,11611 Bandera Rd,San Antonio,TX,78250,US,M,4,2,Laborers,30867,15567
63809,Gian-Murray,Female,35,1112 W 1st St,Hereford,TX,79045,US,M,3,,High skill tech,691,4442
92156,Stat,Male,55,1112 W 1st St,Hereford,TX,79045,US,S,1,0,Medicine,2656,95671
113677,Lillybeth & Crystal,Male,42,7835 Senoia Rd,Fairburn,GA,30213,US,M,2,0,Private service,98513,31188
118499,Nora,Male,55,6959 Douglas Blvd,Douglasville,GA,30135,US,W,1,0,,20679,37008
84812,Tina,Male,30,1380 Cedar Grove Rd,Conley,GA,30288,US,M,2,0,,28156,51698
103359,Daniel,Female,53,1500 W Walnut Ave,Dalton,GA,30720,US,M,3,1,High skill tech,29122,23173
15706,Andrew,Male,50,1140 N Glenwood Ave,Dalton,GA,30721,US,S,1,0,Laborers,20663,88342
3030,Corey,Male,55,5621 Peachtree Industrial Blvd,Atlanta,GA,30341,US,M,2,0,,76758,109171
881,Andrew And Coline,,35,3041 Headland Dr SW,Atlanta,GA,30311,US,S,1,0,,122833,10332
68990,Lynn,Male,58,2301 Marietta Blvd NW,Atlanta,GA,30318,US,M,2,0,,13975,101285
54040,Mark,Female,56,2301 Marietta Blvd NW,Atlanta,GA,30318,US,M,3,1,,110125,15835
3539,Inigo,Male,42,3383 Buford Hwy NE,Atlanta,GA,30329,US,M,2,0,Accountants,80216,115985
79532,Devin,Male,38,1111 Easton Rd,Warrington,PA,18976,US,S,1,0,Accountants,31609,65865
78145,Iki,Male,30,843 W Marine Dr,Astoria,OR,97103,US,S,1,0,Sales,101477,16203
46998,C.,Male,35,761 Lockhaven Dr NE,Salem,OR,97303,US,M,2,0,High skill tech,12141,30792
6853,Frank,Male,28,951 E Barnett Rd,Medford,OR,97504,US,M,2,0,,28412,17700
126614,Karen,Female,41,613 Jq Adams St,Oregon City,OR,97045,US,M,2,0,Drivers,14233,23600
3249,Maggie,Male,43,2450 Plainfield Ave NE,Grand Rapids,MI,49505,US,M,4,2,Accountants,30338,106634
46498,Dallas,Male,51,1320 Maryland Ave E Ste 101,Saint Paul,MN,55106,US,D,2,1,Sales,126746,87253
1398,Andrew,Male,45,2970 E Desert Inn Rd,Las Vegas,NV,89121,US,M,2,0,Sales,83464,121051
38599,Edna Luise,Male,27,14236 Schleisman Rd,Corona,CA,92880,US,M,2,0,Laborers,70200,109315
43478,Patricio,Male,39,726 Scioto St,Urbana,OH,43078,US,S,1,0,Private service,93896,70984
70624,Nancy,Male,49,901 W 5th St,Marysville,OH,43040,US,M,2,0,Accountants,61300,63663
123,Melissa,Male,32,8337 Foothill Blvd,Sunland,CA,91040,US,M,3,1,,65154,30921
94670,Maria,Male,39,19417 Victory Blvd,Reseda,CA,91335,US,M,2,0,,84628,90757
128209,Eric,Male,43,2410 Saviers Rd,Oxnard,CA,93033,US,M,2,0,,68750,6487
35121,Janet,Male,40,61 E Mount Pleasant Ave,Livingston,NJ,7039,US,W,1,0,,53824,49966
38934,Akshay,Male,35,4234 Electric Road,Roanoke,VA,24018,US,M,2,0,,24351,21585
39736,Rachel,Female,45,13453 Middlebelt Rd,Livonia,MI,48150,US,M,4,2,,43010,58665
87828,AFI Apartments,Male,26,5350 Hwy 93,Jerome,ID,83338,US,M,2,0,Managers,62138,98173
110283,Sander,Female,52,100 W Deuce of Clubs,Show Low,AZ,85901,US,M,3,,High skill tech,88860,32693
82308,Irene & Alban,Female,50,3832 Altamesa Blvd,Fort Worth,TX,76133,US,M,2,0,Drivers,91868,37495
43963,Jerie,Male,42,445 Raynolds,El Paso,TX,79905,US,S,1,0,,106990,109679
128478,Lauren,Male,38,445 Raynolds,El Paso,TX,79905,US,M,2,0,,52365,65496
78710,Host,Male,35,6540 N Mesa St,El Paso,TX,79912,US,,1,0,,22294,20477
97635,Kat,Male,35,12193 Montwood,El Paso,TX,79936,US,M,3,1,,25139,32635
128878,Annie,Male,39,1613 E Los Angeles Ave,Simi Valley,CA,93065,US,S,1,0,,159,45263
28548,Marie,Male,32,26538 Bouquet Canyon Rd,Santa Clarita,CA,91350,US,M,3,1,High skill tech,75498,55911
123824,Benjamin,Female,40,9655 Mission Gorge Rd,Santee,CA,92071,US,M,2,0,Core,84188,83933
2432,Vida,Female,42,4737 W Imperial Hwy,Inglewood,CA,90304,US,M,2,0,Core,73587,92641
10415,AFI Apartments,Male,37,310 N Mckinley St,Corona,CA,92879,US,M,3,1,Managers,39688,13779
41528,S,Female,40,18200 Gale Ave,Rowland Heights,CA,91748,US,M,3,1,Cleaning,20644,5117
78613,Shira,Male,46,7121 Carlson Cir,Canoga Park,CA,91303,US,M,3,,Core,78950,30195
91310,Heather,Male,42,6014 Orangethorpe Ave,Buena Park,CA,90620,US,M,4,2,Core,35336,94492
31608,Nick,Female,33,3714 W Verdugo Ave,Burbank,CA,91505,US,S,1,0,,127865,1399
24247,Joseph,Female,35,19715 Holzwarth Rd,Spring,TX,77388,US,S,1,0,Drivers,30285,9245
91294,Annalyn,Male,55,100 W Fm 1417,Sherman,TX,75092,US,M,2,0,,126891,112332
7149,Veronica And Tyler,Male,43,3201 Rochester Rd,Royal Oak,MI,48073,US,M,3,1,Waiters/barmen,60188,103416
4793,Adam,Male,52,2237 N Telegraph Rd,Monroe,MI,48162,US,M,3,1,Medicine,8293,34281
78691,Jeff,Male,60,7347 California Ave,Youngstown,OH,44512,US,M,2,0,Laborers,61871,45932
29734,Aubrey,Male,49,415 E Bethany Dr,Allen,TX,75002,US,W,1,0,,121949,14134
3327,Eric,Male,58,3937 State Route 281,Cortland,NY,13045,US,D,1,0,,7801,83917
82366,Luis,Male,29,2 E Buffalo St,Churchville,NY,14428,US,M,2,0,Accountants,90652,127915
46870,Lindsay,Male,37,5225 Canyon Crest Dr Ste 96,Riverside,CA,92506,US,M,2,0,Accountants,16140,88765
72803,Hadrien,Male,36,3020 E 8th Rd,Utica,IL,61373,US,S,1,0,Laborers,49492,112704
72798,James,Male,37,100 S High Cross Rd,Urbana,IL,61802,US,M,2,0,Medicine,126086,104788
11162,Jeffrey,Male,45,4327 S Buffalo St,Orchard Park,NY,14127,US,M,2,0,Managers,38949,7608
3447,Hans,Male,51,9060 Pocahontas Trl,Providence Forge,VA,23140,US,S,1,0,Core,24018,80321
1209,Allie,Male,40,423 Wythe Creek Rd,Poquoson,VA,23662,US,M,4,2,Laborers,23736,19557
40470,Deniz,Female,43,4533 Commonwealth Centre Pkwy,Midlothian,VA,23112,US,M,4,2,Managers,12750,106856
101512,Danny,Male,41,2444 Greensboro Rd,Martinsville,VA,24112,US,M,3,1,Laborers,117496,78391
23231,Nat,Male,35,1121 N Main St,Marion,VA,24354,US,D,2,1,,42164,61907
27054,Jen,Female,54,889 N Lee Hwy,Lexington,VA,24450,US,M,3,1,,53119,62914
65681,Sergii,Male,36,799 E Main St,Jefferson,NC,28640,US,M,2,0,,61721,52203
